P345,[0-6],[0-3],[0-3],[0-2],[1-7],[0-4],[0-3],[0-6],[0-2],[0-3],[0-3],[0-3],[0-7],[0-3],[0-6],[0-4],[0-5],[0-4],[0-4],[0-7],[0-7],[0-3],[0-4],[0-4],[0-5],[1-3],[0-3],[0-3],[0-3],[0-3],[0-4],[0-3],[0-2],[0-4],[0-6],[0-3],[0-3],[0-4],[0-3],[1-6],[0-6],[0-4],[0-3],[0-7],[0-4],[1-5],[0-3],[1-4],[1-7],[1-4],[1-7],[0-8],aab,Group: 2
P373,[0-6],[0-3],[0-3],[0-2],[1-7],[0-4],[0-3],[0-6],[0-2],[0-3],[0-3],[0-3],[0-7],[0-3],[0-6],[0-4],[0-5],[0-4],[0-4],[0-7],[0-7],[0-3],[0-4],[0-4],[0-5],[1-3],[0-3],[0-3],[0-3],[0-3],[0-4],[0-3],[0-2],[0-4],[0-6],[0-3],[0-3],[0-4],[0-3],[1-6],[0-6],[0-4],[0-3],[0-7],[0-4],[1-5],[0-3],[1-4],[1-7],[1-4],[1-7],[0-8],aab,Group: 2
P127,[0-6],[0-3],[0-3],[0-2],[1-7],[0-4],[0-3],[0-6],[0-2],[0-3],[0-3],[0-3],[0-7],[0-3],[0-6],[0-4],[0-5],[0-4],[0-4],[0-7],[0-7],[0-3],[0-4],[0-4],[0-5],[1-3],[0-3],[0-3],[0-3],[0-3],[0-4],[0-3],[0-2],[0-4],[0-6],[0-3],[0-3],[0-4],[0-3],[1-6],[0-6],[0-4],[0-3],[0-7],[0-4],[1-5],[0-3],[1-4],[1-7],[1-4],[1-7],[0-8],a,Group: 2
P372,[0-6],[0-3],[0-3],[0-2],[1-7],[0-4],[0-3],[0-6],[0-2],[0-3],[0-3],[0-3],[0-7],[0-3],[0-6],[0-4],[0-5],[0-4],[0-4],[0-7],[0-7],[0-3],[0-4],[0-4],[0-5],[1-3],[0-3],[0-3],[0-3],[0-3],[0-4],[0-3],[0-2],[0-4],[0-6],[0-3],[0-3],[0-4],[0-3],[1-6],[0-6],[0-4],[0-3],[0-7],[0-4],[1-5],[0-3],[1-4],[1-7],[1-4],[1-7],[0-8],aab,Group: 2
P301,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],b,Group: 3
P369,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],ccb,Group: 3
P201,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],b,Group: 3
P150,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],ccb,Group: 3
P389,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],a,Group: 3
P370,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],ccb,Group: 3
P123,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],a,Group: 3
P199,[1-7],[1-5],[1-4],[3-6],[0-11],[1-7],[0-5],[0-7],[2-4],[1-9],[0-9],[1-6],[2-7],[3-6],[1-6],[1-6],[1-7],[1-7],[0-6],[2-7],[0-6],[2-7],[2-11],[1-8],[0-9],[3-8],[0-6],[0-4],[0-6],[1-5],[1-8],[1-5],[1-5],[0-5],[1-6],[0-6],[0-7],[0-8],[0-5],[0-7],[1-8],[1-9],[2-6],[2-5],[2-7],[3-5],[1-7],[0-5],[1-6],[1-7],[1-7],[1-5],ccb,Group: 3
P281,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],bcb,Group: 4
P349,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],a,Group: 4
P280,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],bcb,Group: 4
P274,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],b,Group: 4
P386,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],bcb,Group: 4
P226,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],bcb,Group: 4
P355,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],bbc,Group: 4
P228,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],a,Group: 4
P227,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],b,Group: 4
P384,[0-1],[0-1],[0-3],[0-1],[0-0],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-4],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-4],[0-2],[0-2],[0-1],[0-0],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-2],[0-2],[0-2],[0-0],[0-2],[0-4],[0-2],[0-1],[0-2],bbc,Group: 4
P376,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],abb,Group: 5
P340,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],aab,Group: 5
P224,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],aab,Group: 5
P235,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],bbc,Group: 5
P352,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],bcc,Group: 5
P225,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],bbc,Group: 5
P278,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],bbc,Group: 5
P233,[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-3],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-2],[0-2],[0-1],abb,Group: 5
