P657,[0-1],[0-0],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-0],[0-1],[0-1],[0-2],[0-2],[0-0],[0-2],[0-2],[0-1],[0-1],[0-4],[0-4],[0-3],aab,Group: 0
P469,[0-1],[0-0],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-0],[0-1],[0-1],[0-2],[0-2],[0-0],[0-2],[0-2],[0-1],[0-1],[0-4],[0-4],[0-3],bcb,Group: 0
P574,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],b,Group: 1
P289,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],aab,Group: 1
P766,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],aab,Group: 1
P258,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],aba,Group: 1
P644,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],a,Group: 1
P677,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],aba,Group: 1
P420,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],aba,Group: 1
P774,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],a,Group: 1
P223,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],a,Group: 1
P691,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],b,Group: 1
P763,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],a,Group: 1
P775,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-2],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-2],[0-1],[0-3],[0-1],[0-1],[0-2],aab,Group: 1
P443,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],bcb,Group: 2
P376,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],b,Group: 2
P578,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],b,Group: 2
P671,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],aab,Group: 2
P649,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],aab,Group: 2
P444,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],bcb,Group: 2
P218,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],aab,Group: 2
P756,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],b,Group: 2
P462,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],aab,Group: 2
P471,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],b,Group: 2
P459,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],aab,Group: 2
P276,[0-1],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-2],[0-1],[0-2],[0-1],[0-1],[0-2],[0-0],[0-0],[0-1],[0-0],[0-0],[0-2],[0-1],[0-3],[0-2],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-1],[0-2],[0-2],[0-1],[0-2],aab,Group: 2
P809,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],abb,Group: 3
P448,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aab,Group: 3
P455,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],abb,Group: 3
P424,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aab,Group: 3
P730,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aab,Group: 3
P643,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aba,Group: 3
P253,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aab,Group: 3
P259,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aba,Group: 3
P818,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aba,Group: 3
P758,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aab,Group: 3
P252,[0-0],[0-2],[0-1],[0-2],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-2],[0-1],[0-3],[0-1],[0-2],[0-3],[0-2],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-1],[0-2],[0-1],[0-2],[0-1],[0-1],[0-3],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-1],[0-2],[0-2],[0-2],[0-1],[0-4],[0-4],aab,Group: 3
P215,[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-0],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-4],[0-1],[0-2],abb,Group: 4
P735,[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-0],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-4],[0-1],[0-2],abb,Group: 4
P660,[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-0],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-4],[0-1],[0-2],abb,Group: 4
P473,[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-1],[0-2],[0-0],[0-1],[0-0],[0-1],[0-2],[0-1],[0-1],[0-1],[0-0],[0-1],[0-1],[0-1],[0-2],[0-1],[0-0],[0-0],[0-2],[0-0],[0-1],[0-1],[0-1],[0-2],[0-2],[0-1],[0-2],[0-1],[0-1],[0-0],[0-1],[0-1],[0-2],[0-2],[0-1],[0-1],[0-2],[0-1],[0-1],[0-4],[0-1],[0-2],ccb,Group: 4
